bacteria,host_o_antigen_type,host_o_antigen_score,host_lps_core_type,host_receptor_btub_score,host_receptor_fadL_score,host_receptor_fhua_score,host_receptor_lamB_score,host_receptor_lptD_score,host_receptor_nfrA_score,host_receptor_ompA_score,host_receptor_ompC_score,host_receptor_ompF_score,host_receptor_tolC_score,host_receptor_tsx_score,host_receptor_yncD_score,host_capsule_profile_kfia_score,host_capsule_profile_kfib_score,host_capsule_profile_kfic_score,host_capsule_profile_kfid_score,host_capsule_profile_kfoa_score,host_capsule_profile_kfob_score,host_capsule_profile_kfoc_score,host_capsule_profile_kfod_score,host_capsule_profile_kfoe_score,host_capsule_profile_kfof_score,host_capsule_profile_kfog_score,host_capsule_profile_kpsc_score,host_capsule_profile_kpsc_2_score,host_capsule_profile_kpsd_score,host_capsule_profile_kpse_score,host_capsule_profile_kpse_2_score,host_capsule_profile_kpsf_score,host_capsule_profile_kpsm_score,host_capsule_profile_kpsm_2_score,host_capsule_profile_kpss_score,host_capsule_profile_kpst_score,host_capsule_profile_kpst_2_score,host_capsule_profile_kpsu_score,host_capsule_profile_neu_score,host_capsule_profile_neua_score,host_capsule_profile_neub_score,host_capsule_profile_neud_score,host_capsule_profile_neue_score,host_capsule_profile_neus_score,host_capsule_profile_rmla_score,host_capsule_profile_rmlb_score,host_capsule_profile_rmlc_score,host_capsule_profile_rmld_score,host_capsule_profile_wckc_score,host_capsule_profile_wcke_score,host_capsule_profile_wckf_score,host_capsule_profile_wckg_score,host_capsule_profile_wckh_score,host_capsule_profile_wcki_score,host_capsule_profile_cluster_19_score,host_capsule_profile_cluster_20_score,host_capsule_profile_cluster_23_score,host_capsule_profile_cluster_25_score,host_capsule_profile_cluster_26_score,host_capsule_profile_cluster_27_score,host_capsule_profile_cluster_28_score,host_capsule_profile_cluster_29_score,host_capsule_profile_cluster_32_score,host_capsule_profile_cluster_39_score,host_capsule_profile_cluster_40_score,host_capsule_profile_cluster_42_score,host_capsule_profile_cluster_43_score,host_capsule_profile_cluster_44_score,host_capsule_profile_cluster_45_score,host_capsule_profile_cluster_47_score,host_capsule_profile_cluster_48_score,host_capsule_profile_cluster_49_score,host_capsule_profile_cluster_51_score,host_capsule_profile_cluster_52_score,host_capsule_profile_cluster_53_score,host_capsule_profile_cluster_54_score,host_capsule_profile_cluster_55_score,host_capsule_profile_cluster_56_score,host_capsule_profile_cluster_57_score,host_capsule_profile_cluster_58_score,host_capsule_profile_cluster_59_score,host_capsule_profile_cluster_60_score,host_capsule_profile_cluster_61_score,host_capsule_profile_cluster_62_score,host_capsule_profile_cluster_63_score,host_capsule_profile_cluster_64_score,host_capsule_profile_cluster_65_score,host_capsule_profile_cluster_66_score,host_capsule_profile_cluster_67_score,host_capsule_profile_cluster_72_score,host_capsule_profile_cluster_73_score,host_capsule_profile_cluster_74_score,host_capsule_profile_cluster_75_score,host_capsule_profile_cluster_76_score,host_capsule_profile_cluster_77_score,host_capsule_profile_cluster_78_score,host_capsule_profile_cluster_79_score,host_capsule_profile_cluster_80_score,host_capsule_profile_cluster_83_score,host_capsule_profile_cluster_84_score,host_capsule_profile_cluster_85_score,host_capsule_profile_cluster_86_score,host_capsule_profile_cluster_87_score,host_capsule_profile_cluster_88_score,host_capsule_profile_cluster_89_score,host_capsule_profile_cluster_90_score,host_capsule_profile_cluster_91_score,host_capsule_profile_cluster_92_score,host_capsule_profile_cluster_93_score,host_capsule_profile_cluster_94_score,host_capsule_profile_cluster_95_score,host_capsule_profile_cluster_97_score,host_capsule_profile_cluster_98_score,host_capsule_profile_cluster_99_score
NILS64,O25,888.763733,,1393.194702,756.37207,1533.656128,1021.287537,1822.303467,2221.843506,755.988953,739.533875,789.401184,1043.168213,680.180847,1584.753662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,55.650299,81.231308,0.0,0.0,0.0,46.793854,21.869165,0.0,0.0,0.0,0.0,0.0,0.0,19.277206,527.62439,75.472176,18.619699,0.0,560.553833,0.0,24.629187,0.0,0.0,0.0,0.0,49.405289,530.598938,0.0,44.666111,262.854675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.830841,0.0,33.649139,0.0,50.887733,0.0,0.0,3039.188232,0.0,0.0,948.633972,767.758545,0.0,0.0,796.76239,29.680887,0.0,0.0,20.928619,0.0,0.0
NILS65,O6,964.918823,R1,1384.258545,1010.464722,1707.84314,1019.559021,1822.303467,2220.980225,779.344055,775.059937,788.870117,1040.893066,680.180847,1580.383301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,55.61937,0.0,0.0,0.0,0.0,49.839581,20.749393,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.62439,75.483543,18.619699,0.0,559.469177,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.30658,0.0,43.388737,259.539825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.863663,0.0,33.649139,0.0,49.581947,0.0,0.0,1672.765503,0.0,0.0,963.242493,775.138367,0.0,0.0,803.133728,52.497681,0.0,0.0,35.391483,0.0,0.0
NILS66,O2/O50,890.912537,,1384.172852,994.856995,1707.84314,1018.898621,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,24.630392,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,43.701797,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
NILS67,O2/O50,890.912537,,1384.172852,994.856995,1707.84314,1021.287537,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,24.630392,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,43.701797,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.973633,0.0,33.649139,0.0,47.799351,0.0,0.0,18.501415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,0.0,0.0,0.0
NILS68,O1,840.322327,R1,1384.172852,994.856995,1707.84314,1021.287537,1798.280762,2217.972656,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.899082,0.0,22.887943,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.654694,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,72.115509,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,17.45149,22.271954,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
NILS69,O1,339.688232,R1,1393.194702,756.708618,1533.656128,1021.287537,1820.593262,2217.151367,755.988953,736.204407,791.505066,1043.168213,680.180847,1583.064575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.886841,55.650299,82.093056,60.675781,0.0,0.0,47.296276,21.549177,0.0,110.831993,0.0,0.0,0.0,0.0,19.286852,527.62439,75.579956,18.619699,0.0,560.365479,0.0,24.629187,0.0,0.0,93.569473,0.0,49.400478,534.30658,0.0,43.780312,258.220123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,50.775734,0.0,0.0,41.457706,283.267365,0.0,0.0,0.0,0.0,0.0,0.0,30.660347,0.0,0.0,0.0,0.0,0.0
NILS70,O25,365.049072,,753.962402,756.708618,1529.085205,1021.287537,1819.500488,2223.129883,785.938843,737.957458,788.870117,1043.168213,680.180847,1590.112915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.854366,0.0,0.0,0.0,0.0,87.442337,28.034498,0.0,0.0,0.0,0.0,0.0,2063.496582,19.412785,527.62439,74.846275,18.619699,0.0,559.598694,0.0,24.629187,0.0,0.0,0.0,0.0,1910.343262,194.589783,0.0,43.780312,258.177399,0.0,0.0,0.0,0.0,0.0,274.521698,0.0,785.385315,0.0,33.557796,0.0,48.258625,0.0,0.0,173.702789,0.0,0.0,0.0,0.0,77.143936,0.0,0.0,30.942369,51.696831,160.173355,35.391483,0.0,0.0
NILS71,O2/O50,894.915161,,1386.031616,756.708618,1533.292847,1021.287537,1798.280762,2222.256592,754.269226,737.957458,788.870117,1043.168213,680.180847,1590.494141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,63.422726,0.0,0.0,0.0,0.0,127.765656,22.041147,0.0,83.822884,0.0,0.0,0.0,0.0,19.412785,527.62439,75.277939,18.619699,0.0,560.792603,0.0,32.973511,0.0,0.0,0.0,0.0,53.710827,534.30658,0.0,43.388737,247.104614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.942272,0.0,0.0,18.574144,2612.234863,0.0,0.0,0.0,0.0,0.0,0.0,30.027145,0.0,0.0,34.444656,0.0,0.0
NILS72,O6,964.918823,R1,1384.258545,1010.464722,1707.84314,1017.169128,1822.303467,2224.235107,779.344055,775.059937,788.870117,1040.893066,680.180847,1578.427612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.078018,55.805073,55.61937,0.0,0.0,0.0,50.708855,497.310242,1814.270874,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.62439,74.062271,18.619699,0.0,559.469177,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.30658,0.0,43.388737,257.900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.830841,0.0,33.649139,0.0,49.581947,0.0,0.0,17.375666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.497681,0.0,0.0,107.265038,0.0,0.0
NILS73,O25,888.763733,,1393.194702,756.37207,1533.656128,1021.287537,1822.303467,2221.843506,755.988953,739.533875,789.401184,1043.168213,680.180847,1584.753662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,55.650299,81.231308,0.0,0.0,0.0,47.332169,21.869165,0.0,0.0,0.0,0.0,0.0,0.0,19.277206,527.62439,75.472176,18.619699,0.0,560.553833,0.0,24.629187,0.0,0.0,0.0,0.0,49.405289,530.598938,0.0,44.666111,262.854675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,50.887733,0.0,0.0,3039.188232,0.0,0.0,948.633972,767.758545,0.0,0.0,796.76239,29.680887,0.0,0.0,0.0,0.0,0.0
NILS74,O6,964.918823,R1,1386.031616,756.708618,1533.292847,1021.287537,1823.706421,2222.256592,754.269226,737.957458,788.870117,1043.168213,680.180847,1590.494141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,63.422726,0.0,0.0,0.0,0.0,49.839581,21.869165,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.62439,75.277939,18.619699,0.0,560.792603,0.0,24.629187,0.0,0.0,0.0,0.0,53.710827,530.598938,0.0,43.388737,262.854675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.863663,0.0,33.649139,0.0,49.942272,0.0,0.0,3039.188232,0.0,0.0,948.633972,767.758545,0.0,0.0,796.76239,52.497681,0.0,0.0,35.391483,0.0,0.0
NILS75,O25,365.049072,,753.962402,756.708618,1529.085205,1021.287537,1819.500488,2223.129883,785.938843,737.957458,788.870117,1035.397461,680.180847,1590.112915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.085876,157.209793,0.0,0.0,0.0,0.0,47.233273,21.188593,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.62439,74.846275,18.619699,0.0,559.598694,0.0,24.629187,0.0,0.0,0.0,0.0,53.710827,534.30658,0.0,43.701797,260.025208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.527161,0.0,49.942272,0.0,0.0,3066.176758,0.0,0.0,963.242493,775.138367,0.0,0.0,803.133728,30.585901,0.0,0.0,190.001389,0.0,0.0
NILS76,O16,863.924072,,1393.194702,756.37207,1533.656128,1018.898621,1822.303467,2224.089355,755.988953,737.579712,789.401184,1043.168213,680.180847,1581.713257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,1047.405273,0.0,0.0,0.0,0.0,47.490696,21.575033,889.037659,2601.881592,0.0,534.786987,41.925133,0.0,16.479248,527.62439,75.472176,18.619699,0.0,560.553833,0.0,24.629187,0.0,0.0,458.199432,0.0,49.405289,532.162354,0.0,41.440796,258.008881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.885986,0.0,362.077148,0.0,0.0,19.287868,76.880676,0.0,0.0,0.0,0.0,0.0,0.0,30.66997,0.0,0.0,19.07262,0.0,0.0
NILS77,O1,186.897293,R1,1381.606934,1010.464722,1531.057617,1021.287537,1819.500488,2225.302246,777.097961,743.909973,788.870117,1043.168213,677.941772,1582.196655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,63.422726,0.0,0.0,0.0,0.0,49.839581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.62439,75.483543,18.619699,0.0,559.598694,0.0,24.633226,0.0,0.0,0.0,0.0,50.403915,0.0,0.0,43.388737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.942272,0.0,0.0,25.224422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.698212,0.0,0.0
NILS78,O1,840.322327,R1,1384.172852,994.856995,1707.84314,1018.898621,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.233273,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.772755,0.0,0.0,0.0,0.0,53.710827,532.719299,0.0,72.078964,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,17.45149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
NILS79,O6,964.918823,R1,1384.258545,1010.464722,1707.84314,1017.169128,1822.303467,2224.235107,779.344055,775.059937,788.870117,1040.893066,680.180847,1577.079834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,50.684971,497.310242,1812.262939,0.0,0.0,0.0,0.0,0.0,0.0,20.402241,527.62439,75.483543,18.619699,0.0,559.469177,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.30658,0.0,43.388737,257.900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.830841,0.0,33.649139,0.0,49.581947,0.0,0.0,17.375666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.497681,0.0,0.0,107.265038,0.0,0.0
NILS80,O6,237.192139,R1,1386.031616,1010.464722,1085.845703,1021.287537,1822.303467,2217.51001,781.974365,762.963074,788.870117,1043.168213,680.180847,1588.126831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.792561,55.854366,0.0,0.0,0.0,0.0,47.296276,232.637482,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.62439,73.239914,18.614021,0.0,560.365479,0.0,24.629187,0.0,0.0,0.0,0.0,53.710827,532.041809,0.0,43.780312,257.086639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.830841,0.0,34.553265,0.0,49.581947,0.0,0.0,18.560341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.659798,0.0,0.0,107.265038,0.0,0.0
NILS81,O83,1003.194275,R1,1384.258545,756.708618,1707.84314,1021.287537,1821.390747,2220.922852,779.344055,775.059937,788.870117,1043.168213,680.180847,1590.334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.61937,0.0,0.0,0.0,52.856297,496.326752,1807.981323,0.0,0.0,0.0,0.0,0.0,0.0,26.615311,527.883301,75.067619,18.619699,0.0,561.95166,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.909363,0.0,43.388737,258.249664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,34.908024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.605085,0.0,0.0,25.324104,0.0,0.0
NILS82,O1,840.322327,R1,1384.172852,994.856995,1707.84314,1021.287537,1823.706421,2220.063721,785.938843,776.786255,788.870117,1043.168213,680.180847,1586.069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805073,55.61937,0.0,0.0,0.0,0.0,47.296276,21.899082,0.0,0.0,0.0,0.0,0.0,0.0,19.412785,527.883301,75.277939,18.619699,0.0,560.919983,0.0,62.654694,0.0,0.0,0.0,0.0,53.710827,532.719299,0.0,72.115509,253.604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,47.799351,0.0,0.0,17.45149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.958706,0.0,0.0,25.324104,0.0,0.0
NRG807C,O83,1003.194275,R1,1386.031616,756.708618,1707.84314,1021.287537,1819.895874,2221.950928,779.344055,737.309998,788.870117,1043.168213,680.180847,1592.863892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.252197,288.289948,55.415421,927.309082,893.792664,935.279785,0.0,47.081699,21.878237,0.0,0.0,0.0,0.0,0.0,0.0,26.613602,527.62439,75.212677,18.619699,0.0,560.792603,0.0,24.629187,0.0,0.0,0.0,0.0,53.642284,534.497498,0.0,43.138184,261.462158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.649139,0.0,49.581947,0.0,0.0,16.82345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88398,0.0,0.0,25.324104,0.0,0.0
PDP110,O9,979.159668,R1,1407.7146,1011.639893,1228.322876,1024.96582,1834.819946,2228.585449,760.656311,768.522888,800.040161,1045.020996,691.688721,1604.86145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.44371,0.0,0.0,0.0,0.0,48.575211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.184668,527.62439,75.476715,0.0,0.0,561.95166,0.0,25.067707,0.0,0.0,0.0,0.0,54.866066,19.150808,0.0,43.985706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.090027,0.0,33.486916,0.0,48.715008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDP21,O17/O73/O106/O44/O77,934.821838,,1404.923828,1011.639893,1516.675293,1024.96582,1836.475586,2225.95874,788.467896,762.926025,797.481567,1043.168213,691.688721,1584.442627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.439056,55.447037,82.235664,0.0,0.0,0.0,132.144485,20.634695,0.0,0.0,0.0,0.0,0.0,0.0,20.279034,529.947327,75.483543,0.0,296.751526,561.95166,0.0,22.290815,0.0,0.0,0.0,0.0,49.405289,534.70752,0.0,42.258339,259.015472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.718811,314.810333,33.563698,0.0,47.996498,903.937012,365.635895,18.576498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.324514,0.0,0.0,0.0,0.0,0.0
PDP351,O8,258.594635,R1,1407.7146,1011.639893,1228.322876,1022.576843,1809.338623,2221.927246,760.656311,768.522888,800.040161,1045.020996,691.688721,1604.86145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,55.44371,0.0,0.0,0.0,0.0,93.401108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.625359,527.62439,76.977493,0.0,0.0,561.95166,0.0,25.067707,0.0,0.0,0.0,0.0,54.866066,36.785172,0.0,43.985706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.718811,0.0,33.486916,0.0,48.715008,0.0,0.0,18.572918,36.94519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.928619,0.0,0.0
ROAR012,O83,157.768753,R1,748.497314,1014.23468,1531.646851,1024.439331,1836.475586,2239.180908,765.559631,745.53064,719.51947,1045.020996,691.688721,1596.380615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.579449,56.795712,0.0,0.0,0.0,0.0,46.65136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55838,527.483276,77.575317,0.0,0.0,561.95166,0.0,24.636633,0.0,0.0,0.0,0.0,63.398491,0.0,0.0,44.298119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.385315,0.0,33.440903,0.0,48.185776,0.0,0.0,56.836445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.834999,0.0,0.0
